timestamp,headingDeg,encoderCount
1786865705.8952649,0.28,-45146
1786865705.9164572,0.28,-45168
1786865705.9357288,0.28,-45190
1786865705.956583,0.28,-45212
1786865705.9779222,0.28,-45234
1786865705.9983256,0.28,-45255
1786865706.0190935,0.28,-45277
1786865706.03685,0.28,-45299
1786865706.0549326,0.27,-45321
1786865706.0785127,0.28,-45343
1786865706.0968165,0.27,-45365
1786865706.1191692,0.27,-45387
1786865706.1383686,0.27,-45409
1786865706.1600244,0.28,-45431
1786865706.1796362,0.27,-45453
1786865706.2008393,0.27,-45475
1786865706.2237046,0.27,-45498
1786865706.241776,0.27,-45518
1786865706.2640836,0.27,-45540
1786865706.2840955,0.28,-45562
1786865706.3037455,0.28,-45584
1786865706.3260152,0.28,-45606
1786865706.3458276,0.28,-45628
1786865706.3662424,0.27,-45650
1786865706.3862371,0.28,-45672
1786865706.402319,0.27,-45693
1786865706.423237,0.27,-45715
1786865706.4486587,0.27,-45737
