timestamp,headingDeg,encCountR,encCountL,wL,wF,wR
1789541737.8523364,7.63,-2919,2944,2632,2883,2308
1789541737.8730333,7.63,-2919,2944,2628,2882,2308
1789541737.8939788,7.63,-2919,2944,2631,2883,2302
1789541737.9147875,7.63,-2919,2944,2632,2882,2308
1789541737.9356067,7.63,-2919,2944,2632,2876,2306
1789541737.9566655,7.63,-2919,2944,2632,2880,2304
1789541737.9764423,7.63,-2919,2944,2632,2881,2306
1789541737.996943,7.63,-2919,2944,2632,2881,2304
1789541738.0179603,7.64,-2919,2944,2632,2883,2307
1789541738.0388749,7.64,-2919,2944,2632,2883,2307
1789541738.059622,7.64,-2919,2944,2632,2881,2306
1789541738.079545,7.64,-2919,2944,2632,2881,2301
1789541738.0952725,7.64,-2919,2944,2632,2881,2306
1789541738.1198862,7.64,-2919,2944,2633,2881,2305
1789541738.139803,7.63,-2919,2944,2632,2883,2306
1789541738.1622708,7.64,-2919,2944,2632,2878,2305
1789541738.1787004,7.63,-2919,2944,2632,2879,2306
1789541738.1993072,7.63,-2919,2944,2633,2881,2306
1789541738.2234223,7.63,-2919,2944,2632,2883,2305
1789541738.2411816,7.64,-2919,2944,2632,2882,2306
1789541738.2644205,7.63,-2919,2944,2632,2881,2305
1789541738.2828012,7.64,-2919,2944,2632,2881,2307
1789541738.3054545,7.64,-2919,2944,2632,2882,2309
1789541738.3245008,7.72,-2919,2944,2632,2882,2306
1789541738.3454483,8.08,-2919,2944,2629,2882,2310
1789541738.3658864,8.32,-2919,2944,2630,2885,2312
1789541738.3869042,8.62,-2919,2944,2632,2883,2314
1789541738.4078684,8.63,-2919,2944,2632,2883,2315
1789541738.428684,8.72,-2919,2944,2632,2882,2316
1789541738.4492204,8.87,-2919,2944,2632,2881,2323
1789541738.4694567,9.11,-2919,2944,2631,2883,2329
1789541738.4898956,9.45,-2919,2944,2633,2882,2338
1789541738.5111063,9.77,-2919,2944,2632,2884,2348
1789541738.532359,10.11,-2919,2944,2633,2881,2357
1789541738.5525944,10.35,-2919,2944,2632,2882,2367
1789541738.5730646,10.56,-2919,2944,2632,2883,2371
1789541738.588412,10.70,-2919,2944,2633,2882,2376
1789541738.6090767,10.82,-2919,2944,2632,2883,2382
1789541738.6342602,10.93,-2919,2944,2633,2883,2382
1789541738.6508164,11.02,-2919,2944,2632,2883,2385
1789541738.6753867,11.07,-2919,2944,2631,2883,2387
1789541738.6925468,11.12,-2919,2944,2633,2882,2391
1789541738.7164636,11.18,-2919,2944,2632,2882,2394
1789541738.734118,11.23,-2919,2944,2632,2882,2395
1789541738.75456,11.26,-2919,2944,2632,2881,2396
1789541738.778066,11.28,-2919,2944,2632,2883,2398
1789541738.7965937,11.28,-2919,2944,2631,2882,2396
1789541738.819076,11.28,-2919,2944,2632,2882,2397
1789541738.8381345,11.28,-2919,2944,2632,2883,2397
1789541738.8601472,11.28,-2919,2944,2633,2883,2400
1789541738.8799195,11.28,-2919,2944,2632,2882,2401
1789541738.900373,11.28,-2919,2944,2632,2882,2402
1789541738.9215739,11.28,-2919,2944,2632,2877,2405
1789541738.9422574,11.28,-2919,2944,2632,2883,2402
1789541738.963402,11.28,-2919,2944,2632,2882,2403
