timestamp,headingDeg,encCountR,encCountL,wL,wF,wR
1789542389.0186682,-0.79,0,0,2853,2923,2299
1789542389.037365,-0.79,0,0,2853,2923,2299
1789542389.057983,-0.79,0,0,2852,2923,2297
1789542389.0804946,-0.79,0,0,2853,2923,2299
1789542389.100958,-0.79,0,0,2853,2923,2299
1789542389.1204877,-0.80,0,0,2856,2923,2299
1789542389.1411228,-0.80,0,0,2853,2923,2302
1789542389.1622212,-0.80,0,0,2852,2923,2299
1789542389.1829252,-0.80,0,0,2852,2923,2300
1789542389.20378,-0.79,0,0,2852,2924,2299
1789542389.2245107,-0.80,0,0,2855,2923,2298
1789542389.2456822,-0.80,0,0,2852,2924,2300
1789542389.2654595,-0.80,0,0,2852,2923,2293
1789542389.2862482,-0.80,0,0,2853,2923,2300
1789542389.3063896,-0.80,0,0,2853,2923,2298
1789542389.3220067,-0.80,0,0,2853,2923,2299
1789542389.3475256,-0.79,0,0,2864,2924,2299
1789542389.3636212,-0.76,0,0,2852,2926,2299
1789542389.389117,-0.74,0,0,2852,2922,2299
1789542389.4051917,-0.74,0,0,2852,2923,2299
1789542389.4298415,-0.73,0,0,2852,2923,2299
1789542389.4469473,-0.72,0,0,2853,2923,2298
1789542389.4708173,-0.68,0,0,2851,2923,2299
1789542389.4913542,-0.64,0,0,2850,2923,2298
1789542389.5117576,-0.63,0,0,2854,2922,2299
1789542389.5326774,-0.64,0,0,2852,2924,2293
1789542389.5530248,-0.64,0,0,2852,2923,2298
1789542389.5718648,-0.66,0,0,2852,2923,2299
1789542389.5925777,-0.67,0,0,2853,2925,2298
1789542389.6136353,-0.67,0,0,2864,2922,2298
1789542389.6343226,-0.67,0,0,2853,2923,2301
1789542389.6552389,-0.66,0,0,2852,2925,2299
1789542389.6760721,-0.67,0,0,2852,2923,2299
1789542389.6968796,-0.68,0,0,2864,2923,2297
1789542389.7173536,-0.70,0,0,2853,2923,2301
1789542389.7376647,-0.73,0,0,2853,2923,2298
1789542389.7582252,-0.77,0,0,2852,2922,2298
1789542389.7792523,-0.82,0,0,2853,2923,2298
1789542389.7941184,-0.86,0,0,2852,2924,2299
1789542389.819167,-0.87,0,0,2852,2925,2298
1789542389.840607,-0.88,0,0,2853,2923,2302
1789542389.857605,-0.88,0,0,2851,2923,2298
1789542389.879335,-0.87,0,0,2853,2922,2299
1789542389.9022582,-0.87,0,0,2853,2926,2298
1789542389.9190154,-0.87,0,0,2852,2923,2296
1789542389.9433684,-0.87,0,0,2852,2923,2298
1789542389.9607918,-0.87,0,0,2853,2923,2298
1789542389.9841988,-0.88,0,0,2852,2922,2298
1789542390.0022483,-0.88,0,0,2852,2924,2298
1789542390.025429,-0.88,0,0,2852,2923,2298
1789542390.044052,-0.87,0,0,2852,2923,2299
1789542390.0648654,-0.86,0,0,2853,2923,2296
1789542390.0871522,-0.85,0,0,2853,2923,2297
1789542390.1060598,-0.85,0,0,2853,2924,2296
1789542390.1273973,-0.85,0,0,2852,2923,2296
1789542390.148641,-0.85,0,0,2853,2923,2297
1789542390.168746,-0.84,0,0,2852,2923,2294
1789542390.18987,-0.83,0,0,2853,2923,2296
1789542390.2105165,-0.82,0,0,2852,2924,2295
1789542390.2312193,-0.81,0,0,2852,2923,2296
1789542390.2453756,-0.80,0,0,2852,2923,2294
1789542390.2663794,-0.80,0,0,2853,2922,2296
1789542390.2929487,-0.79,0,0,2852,2923,2297
1789542390.3086052,-0.78,0,0,2853,2923,2298
1789542390.3336523,-0.77,0,0,2851,2918,2297
1789542390.3427894,-0.76,0,0,2853,2923,2296
1789542390.3747704,-0.75,0,0,2848,2923,2296
1789542390.3954499,-0.74,0,0,2852,2923,2297
1789542390.412013,-0.72,0,0,2852,2923,2294
1789542390.4355037,-0.70,0,0,2855,2923,2297
1789542390.4537258,-0.67,0,0,2852,2924,2297
1789542390.474481,-0.64,0,0,2853,2924,2297
1789542390.4978938,-0.62,0,0,2852,2923,2295
1789542390.516172,-0.60,0,0,2853,2923,2299
1789542390.538961,-0.57,0,0,2852,2923,2295
1789542390.5578594,-0.54,0,0,2853,2923,2296
1789542390.5786505,-0.52,0,0,2853,2922,2297
1789542390.599854,-0.50,0,0,2853,2923,2296
1789542390.6214163,-0.50,0,0,2852,2922,2301
1789542390.6411066,-0.49,0,0,2852,2922,2296
1789542390.6622806,-0.48,0,0,2853,2923,2296
1789542390.6827836,-0.48,0,0,2853,2923,2299
1789542390.7023675,-0.46,0,0,2853,2923,2297
1789542390.7236333,-0.45,0,0,2852,2922,2296
1789542390.7447767,-0.44,0,0,2852,2923,2296
1789542390.7652526,-0.44,0,0,2852,2922,2295
1789542390.7864406,-0.44,0,0,2852,2922,2295
1789542390.8044846,-0.45,0,0,2852,2922,2295
1789542390.8219218,-0.46,0,0,2852,2923,2296
1789542390.8471446,-0.48,0,0,2851,2923,2295
1789542390.8631814,-0.51,0,0,2853,2923,2295
1789542390.8881898,-0.55,0,0,2852,2922,2295
1789542390.905087,-0.59,0,0,2852,2923,2295
1789542390.929373,-0.63,0,1,2852,2922,2295
1789542390.9468179,-0.68,0,1,2852,2922,2294
1789542390.9702985,-0.71,0,1,2852,2921,2294
1789542390.9885166,-0.74,0,1,2850,2922,2294
1789542391.0118341,-0.77,0,1,2851,2922,2294
1789542391.030273,-0.79,0,1,2840,2921,2296
1789542391.052554,-0.80,0,1,2852,2922,2293
1789542391.0716143,-0.81,0,1,2852,2921,2291
1789542391.092369,-0.82,0,1,2852,2922,2297
1789542391.1133032,-0.82,0,1,2852,2922,2292
1789542391.1340303,-0.82,0,1,2853,2922,2295
1789542391.1549726,-0.81,0,1,2853,2922,2293
1789542391.1762278,-0.79,0,1,2852,2922,2293
1789542391.1959379,-0.78,0,1,2852,2921,2293
1789542391.2172587,-0.78,0,1,2852,2921,2293
1789542391.2373319,-0.77,0,1,2840,2922,2291
1789542391.2580633,-0.76,0,1,2852,2921,2292
1789542391.2781193,-0.74,0,1,2852,2919,2293
1789542391.2953146,-0.70,0,1,2852,2920,2292
1789542391.3196108,-0.66,0,1,2852,2920,2292
1789542391.3354056,-0.61,-1,1,2855,2922,2293
1789542391.361017,-0.54,-3,1,2853,2921,2292
1789542391.3773992,-0.43,-7,1,2852,2921,2293
1789542391.4018662,-0.33,-13,1,2840,2921,2295
1789542391.4188201,-0.26,-19,2,2840,2921,2294
1789542391.4428842,-0.13,-26,5,2835,2920,2294
1789542391.461564,-0.05,-34,10,2839,2921,2295
1789542391.4839156,0.01,-43,16,2851,2919,2293
1789542391.5020406,-0.03,-51,23,2840,2921,2292
1789542391.5229704,-0.04,-60,31,2839,2919,2292
1789542391.5456462,-0.13,-69,39,2853,2920,2290
1789542391.5664766,-0.17,-77,49,2853,2920,2289
1789542391.5853791,-0.26,-86,59,2853,2920,2288
1789542391.6071098,-0.41,-95,70,2852,2920,2287
1789542391.6277351,-0.37,-105,80,2852,2919,2287
1789542391.6477451,-0.46,-114,91,2853,2920,2287
1789542391.6687734,-0.61,-124,101,2853,2920,2287
1789542391.6895716,-0.63,-134,112,2853,2920,2286
1789542391.7094727,-0.68,-143,122,2852,2919,2285
1789542391.7302434,-0.76,-153,132,2859,2921,2287
1789542391.7507677,-0.72,-163,142,2853,2922,2284
1789542391.7718916,-0.74,-172,152,2853,2919,2285
1789542391.7867982,-0.77,-181,161,2853,2917,2280
1789542391.812543,-0.73,-190,169,2853,2917,2279
1789542391.8298056,-0.75,-199,178,2853,2919,2279
1789542391.8532338,-0.79,-207,186,2852,2917,2276
1789542391.8702145,-0.69,-215,193,2853,2917,2279
1789542391.8948953,-0.67,-224,201,2852,2918,2276
1789542391.9132538,-0.60,-231,209,2853,2920,2275
1789542391.9359267,-0.59,-239,216,2853,2919,2271
1789542391.9536004,-0.56,-247,223,2853,2919,2272
1789542391.9767935,-0.59,-254,231,2853,2920,2269
1789542391.9949045,-0.64,-260,239,2847,2920,2268
1789542392.0183082,-0.73,-267,247,2853,2920,2268
1789542392.036698,-0.82,-274,255,2851,2920,2266
1789542392.0594234,-0.94,-280,263,2852,2920,2268
1789542392.0783296,-1.08,-287,271,2852,2920,2266
1789542392.099007,-1.14,-294,280,2852,2919,2263
1789542392.1200733,-1.26,-300,288,2849,2920,2264
1789542392.1408465,-1.40,-307,296,2852,2919,2265
1789542392.1616464,-1.39,-314,305,2852,2920,2265
1789542392.1825027,-1.46,-322,313,2852,2920,2269
1789542392.2032747,-1.55,-329,322,2853,2920,2264
1789542392.2239027,-1.58,-337,330,2852,2920,2265
1789542392.2441595,-1.60,-346,338,2853,2920,2265
1789542392.264734,-1.59,-354,346,2852,2920,2266
1789542392.2855966,-1.58,-363,353,2852,2919,2264
1789542392.3050864,-1.52,-372,361,2852,2919,2268
1789542392.3213115,-1.51,-381,369,2853,2920,2264
1789542392.3466306,-1.50,-390,377,2851,2919,2263
1789542392.3632193,-1.46,-399,385,2852,2919,2262
1789542392.3878672,-1.40,-408,390,2853,2919,2263
1789542392.4047146,-1.35,-418,397,2853,2920,2264
1789542392.4289715,-1.33,-427,402,2852,2920,2263
1789542392.449302,-1.30,-436,408,2853,2920,2264
1789542392.4698842,-1.27,-446,416,2853,2924,2262
1789542392.4878483,-1.25,-455,422,2853,2920,2261
1789542392.5113912,-1.14,-465,431,2852,2920,2261
1789542392.5296779,-1.15,-474,440,2856,2920,2262
1789542392.551931,-1.12,-484,449,2857,2919,2260
1789542392.571629,-1.10,-494,459,2852,2918,2259
1789542392.5922115,-1.11,-504,468,2852,2922,2261
1789542392.6139846,-1.12,-514,478,2852,2919,2261
1789542392.6339495,-1.10,-524,488,2852,2918,2261
1789542392.654655,-1.08,-534,498,2852,2920,2261
1789542392.675477,-1.08,-545,508,2852,2919,2259
1789542392.6961393,-1.09,-555,519,2852,2920,2259
1789542392.7162206,-1.04,-566,529,2857,2922,2262
1789542392.7370842,-0.93,-576,540,2852,2919,2259
1789542392.757902,-0.94,-587,551,2852,2920,2257
1789542392.778115,-0.98,-598,561,2852,2919,2258
1789542392.7936742,-0.97,-609,572,2853,2920,2258
1789542392.819154,-0.90,-621,583,2852,2921,2261
1789542392.835246,-0.87,-632,594,2852,2919,2259
1789542392.8603532,-0.79,-644,605,2851,2921,2259
1789542392.8767722,-0.72,-656,616,2852,2920,2258
1789542392.9014952,-0.70,-667,627,2853,2920,2256
1789542392.9201787,-0.65,-679,639,2853,2920,2258
1789542392.9394667,-0.76,-690,650,2853,2920,2258
1789542392.9628932,-0.80,-702,662,2853,2921,2257
1789542392.9809155,-0.90,-714,674,2852,2921,2255
1789542393.0041065,-0.88,-725,685,2853,2920,2256
1789542393.0226855,-0.89,-737,697,2853,2919,2257
1789542393.0434637,-0.79,-749,709,2852,2921,2257
1789542393.065769,-0.81,-761,721,2853,2921,2259
1789542393.077678,-0.77,-774,733,2852,2919,2257
1789542393.106649,-0.75,-786,744,2852,2920,2259
1789542393.127288,-0.67,-798,756,2852,2916,2254
1789542393.1475284,-0.67,-810,768,2852,2919,2255
1789542393.1685252,-0.67,-822,780,2852,2921,2254
1789542393.188395,-0.70,-834,791,2852,2920,2253
1789542393.2072988,-0.71,-845,803,2853,2921,2253
1789542393.2299595,-0.73,-857,815,2852,2919,2253
1789542393.2371235,-0.76,-868,827,2857,2919,2253
1789542393.2713785,-0.78,-880,838,2852,2923,2253
1789542393.2787209,-0.79,-892,850,2853,2919,2252
1789542393.3122861,-0.78,-903,862,2852,2923,2251
1789542393.3224459,-0.73,-915,873,2852,2920,2254
1789542393.3530123,-0.71,-926,885,2853,2920,2254
1789542393.3620248,-0.71,-938,896,2853,2920,2253
1789542393.3900614,-0.80,-950,907,2853,2919,2252
1789542393.413369,-0.78,-962,916,2852,2920,2250
1789542393.4357574,-0.72,-974,920,2853,2919,2250
1789542393.4529645,-0.76,-986,922,2852,2920,2250
1789542393.476545,-0.71,-998,923,2853,2917,2251
1789542393.4948754,-0.73,-1010,923,2853,2919,2250
1789542393.5157788,-0.65,-1022,925,2852,2921,2249
1789542393.536289,-0.65,-1033,932,2852,2918,2249
1789542393.5593097,-0.64,-1045,941,2863,2920,2247
1789542393.5793142,-0.54,-1057,951,2852,2919,2249
1789542393.598887,-0.64,-1069,965,2846,2920,2251
1789542393.6207232,-0.59,-1081,965,2852,2918,2246
1789542393.640499,-0.65,-1092,967,2854,2919,2247
1789542393.661576,-0.68,-1104,973,2853,2920,2248
1789542393.6822207,-0.68,-1115,984,2852,2919,2248
1789542393.7030656,-0.78,-1127,994,2852,2920,2248
1789542393.7230175,-0.85,-1138,996,2852,2920,2248
1789542393.7438636,-0.84,-1149,996,2852,2921,2249
1789542393.764494,-0.86,-1161,997,2853,2920,2248
1789542393.7851322,-0.91,-1172,998,2852,2919,2250
1789542393.8001146,-0.87,-1183,1005,2853,2920,2247
1789542393.8253582,-0.80,-1195,1015,2851,2919,2248
1789542393.841977,-0.80,-1206,1025,2852,2923,2246
1789542393.864511,-0.84,-1218,1037,2853,2920,2248
1789542393.8874333,-0.79,-1229,1044,2852,2920,2246
1789542393.9043777,-0.77,-1240,1053,2853,2919,2246
1789542393.9284818,-0.71,-1251,1061,2853,2917,2247
1789542393.9453804,-0.80,-1263,1069,2851,2919,2246
1789542393.9682133,-0.79,-1274,1076,2855,2920,2245
1789542393.989842,-0.80,-1285,1083,2853,2920,2245
1789542394.0086677,-0.82,-1296,1091,2853,2921,2248
1789542394.031277,-0.77,-1306,1097,2852,2920,2246
1789542394.0501838,-0.82,-1317,1106,2852,2920,2245
1789542394.0708706,-0.80,-1328,1109,2852,2920,2244
1789542394.091874,-0.71,-1338,1114,2851,2920,2246
1789542394.1122363,-0.76,-1349,1121,2852,2920,2244
1789542394.1335003,-0.71,-1359,1129,2852,2919,2247
1789542394.1545477,-0.65,-1370,1137,2853,2920,2245
1789542394.175178,-0.69,-1380,1144,2851,2920,2249
1789542394.1958387,-0.71,-1391,1148,2850,2920,2245
1789542394.2157652,-0.78,-1401,1150,2851,2921,2244
1789542394.2372322,-0.85,-1411,1150,2852,2920,2244
1789542394.257399,-0.89,-1421,1150,2852,2920,2243
1789542394.2775779,-1.00,-1432,1150,2852,2920,2239
1789542394.293279,-1.05,-1443,1157,2852,2920,2245
1789542394.3187706,-1.12,-1453,1165,2854,2920,2244
1789542394.3348768,-1.13,-1464,1166,2853,2919,2244
1789542394.3598895,-1.17,-1475,1168,2853,2920,2245
1789542394.3764772,-1.26,-1486,1173,2853,2920,2244
1789542394.4010084,-1.28,-1498,1173,2852,2920,2244
1789542394.4180453,-1.33,-1509,1175,2853,2920,2245
1789542394.4418657,-1.40,-1520,1180,2853,2919,2245
1789542394.4597404,-1.34,-1532,1186,2852,2917,2245
1789542394.4831603,-1.39,-1543,1204,2856,2921,2244
1789542394.50176,-1.36,-1555,1211,2853,2921,2245
1789542394.524601,-1.38,-1566,1219,2852,2922,2244
1789542394.5432131,-1.38,-1578,1229,2853,2919,2245
1789542394.563395,-1.44,-1590,1239,2853,2922,2244
1789542394.584706,-1.51,-1601,1249,2852,2920,2245
1789542394.6055925,-1.48,-1613,1259,2852,2919,2246
1789542394.627001,-1.58,-1624,1268,2852,2922,2244
1789542394.6472511,-1.63,-1636,1280,2852,2919,2245
1789542394.6678994,-1.68,-1647,1289,2853,2920,2244
1789542394.688085,-1.75,-1659,1297,2852,2920,2244
1789542394.7094421,-1.68,-1671,1311,2854,2920,2245
1789542394.7297518,-1.63,-1683,1314,2852,2920,2246
1789542394.750488,-1.50,-1695,1318,2852,2920,2244
1789542394.7712886,-1.46,-1707,1331,2852,2921,2244
1789542394.7861755,-1.51,-1719,1345,2852,2920,2245
1789542394.8117802,-1.56,-1731,1360,2852,2920,2246
